problem,category,source,submission_id,date,language,result,time_seconds,memory_kb,dmoj_url
dmopc15c7p2,DMOPC,solutions/DMOPC/dmopc15c7p2.cpp,6094874,2024-01-21T14:21:04+00:00,CPP14,AC,0.016740236,3436.0,https://dmoj.ca/problem/dmopc15c7p2
dmopc16c1p3,DMOPC,solutions/DMOPC/dmopc16c1p3.cpp,5376174,2023-02-26T18:11:55+00:00,CPP14,AC,0.059488991,3776.0,https://dmoj.ca/problem/dmopc16c1p3
dmopc16c1p5,DMOPC,solutions/DMOPC/dmopc16c1p5.cpp,6068743,2024-01-11T21:11:25+00:00,CPP14,AC,1.234212696,8892.0,https://dmoj.ca/problem/dmopc16c1p5
dmopc16c2p4,DMOPC,solutions/DMOPC/dmopc16c2p4.cpp,5460562,2023-04-08T12:23:18+00:00,CPP14,AC,0.050113439,3436.0,https://dmoj.ca/problem/dmopc16c2p4
dmopc16c4p1,DMOPC,solutions/DMOPC/dmopc16c4p1.cpp,5472246,2023-04-13T20:53:28+00:00,CPP14,AC,10.346030032,3504.0,https://dmoj.ca/problem/dmopc16c4p1
dmopc16c4p5,DMOPC,solutions/DMOPC/dmopc16c4p5.cpp,5459160,2023-04-07T21:12:50+00:00,CPP14,AC,1.369833254,14824.0,https://dmoj.ca/problem/dmopc16c4p5
dmopc17c1p3,DMOPC,solutions/DMOPC/dmopc17c1p3.cpp,5408836,2023-03-14T15:30:08+00:00,CPP14,AC,3.193163822,35260.0,https://dmoj.ca/problem/dmopc17c1p3
dmopc17c1p4,DMOPC,solutions/DMOPC/dmopc17c1p4.cpp,5405416,2023-03-12T14:15:36+00:00,CPP14,AC,1.533871286,3580.0,https://dmoj.ca/problem/dmopc17c1p4
dmopc17c2p1,DMOPC,solutions/DMOPC/dmopc17c2p1.cpp,5289288,2023-02-05T18:45:09+00:00,CPP14,AC,0.300838193,3464.0,https://dmoj.ca/problem/dmopc17c2p1
dmopc17c2p3,DMOPC,solutions/DMOPC/dmopc17c2p3.java,4939863,2022-10-15T15:01:53+00:00,JAVA,AC,14.549215556,109868.0,https://dmoj.ca/problem/dmopc17c2p3
dmopc18c2p0,DMOPC,solutions/DMOPC/dmopc18c2p0.cpp,5395315,2023-03-07T19:11:37+00:00,CPP14,AC,0.107517503,3604.0,https://dmoj.ca/problem/dmopc18c2p0
dmopc18c2p3,DMOPC,solutions/DMOPC/dmopc18c2p3.cpp,5408770,2023-03-14T14:56:45+00:00,CPP14,AC,1.275333085,11824.0,https://dmoj.ca/problem/dmopc18c2p3
dmopc18c2p4,DMOPC,solutions/DMOPC/dmopc18c2p4.cpp,5418484,2023-03-19T16:52:55+00:00,CPP14,AC,0.390416244,7312.0,https://dmoj.ca/problem/dmopc18c2p4
dmopc18c4p2,DMOPC,solutions/DMOPC/dmopc18c4p2.cpp,5418506,2023-03-19T17:06:50+00:00,CPP14,AC,0.340911998,4396.0,https://dmoj.ca/problem/dmopc18c4p2
dmopc18c6p3,DMOPC,solutions/DMOPC/dmopc18c6p3.cpp,5214174,2023-01-14T03:08:36+00:00,CPP14,AC,0.783772338,6680.0,https://dmoj.ca/problem/dmopc18c6p3
dmopc19c2p0,DMOPC,solutions/DMOPC/dmopc19c2p0.cpp,5395065,2023-03-07T17:28:47+00:00,CPP14,AC,0.203065581,1564.0,https://dmoj.ca/problem/dmopc19c2p0
dmopc19c2p2,DMOPC,solutions/DMOPC/dmopc19c2p2.cpp,5422394,2023-03-20T19:13:02+00:00,CPP14,AC,0.182957175,5444.0,https://dmoj.ca/problem/dmopc19c2p2
dmopc19c3p3,DMOPC,solutions/DMOPC/dmopc19c3p3.cpp,5552360,2023-05-21T00:19:35+00:00,CPP14,AC,0.535767826,4372.0,https://dmoj.ca/problem/dmopc19c3p3
dmopc19c4p0,DMOPC,solutions/DMOPC/dmopc19c4p0.cpp,5090248,2022-12-04T19:09:49+00:00,CPP14,AC,0.076255936,3492.0,https://dmoj.ca/problem/dmopc19c4p0
dmopc19c5p0,DMOPC,solutions/DMOPC/dmopc19c5p0.cpp,5222378,2023-01-17T00:53:44+00:00,CPP14,AC,0.159199132,3476.0,https://dmoj.ca/problem/dmopc19c5p0
dmopc19c6p2,DMOPC,solutions/DMOPC/dmopc19c6p2.cpp,5422721,2023-03-20T22:04:16+00:00,CPP14,AC,2.135173847,3368.0,https://dmoj.ca/problem/dmopc19c6p2
dmopc20c5p2,DMOPC,solutions/DMOPC/dmopc20c5p2.cpp,5459746,2023-04-08T01:07:47+00:00,CPP14,AC,2.740143807,26820.0,https://dmoj.ca/problem/dmopc20c5p2
dmopc21c10p5,DMOPC,solutions/DMOPC/dmopc21c10p5.txt,4819913,2022-09-07T02:06:26+00:00,TEXT,AC,0.003471364,1920.0,https://dmoj.ca/problem/dmopc21c10p5
dmopc21c4p3,DMOPC,solutions/DMOPC/dmopc21c4p3.cpp,5321377,2023-02-12T18:34:43+00:00,CPP14,AC,0.003005369,3748.0,https://dmoj.ca/problem/dmopc21c4p3
dmopc21c5p1,DMOPC,solutions/DMOPC/dmopc21c5p1.cpp,4950797,2022-10-19T11:24:56+00:00,CPP14,AC,0.990022672,11960.0,https://dmoj.ca/problem/dmopc21c5p1
dmopc21c5p2,DMOPC,solutions/DMOPC/dmopc21c5p2.cpp,5538820,2023-05-13T14:48:58+00:00,CPP14,AC,1.243300223,3484.0,https://dmoj.ca/problem/dmopc21c5p2
dmopc21c6p1,DMOPC,solutions/DMOPC/dmopc21c6p1.cpp,4990911,2022-10-31T00:53:33+00:00,CPP14,AC,1.099174909,4368.0,https://dmoj.ca/problem/dmopc21c6p1
dmopc21c6p3,DMOPC,solutions/DMOPC/dmopc21c6p3.cpp,4965315,2022-10-24T00:09:02+00:00,CPP14,AC,19.934037841,46948.0,https://dmoj.ca/problem/dmopc21c6p3
dmopc22c1p1,DMOPC,solutions/DMOPC/dmopc22c1p1.cpp,4944975,2022-10-17T11:31:32+00:00,CPP14,AC,0.777523626,11156.0,https://dmoj.ca/problem/dmopc22c1p1
dmopc22c1p2,DMOPC,solutions/DMOPC/dmopc22c1p2.cpp,5410901,2023-03-15T15:03:59+00:00,CPP14,AC,12.448451872,94728.0,https://dmoj.ca/problem/dmopc22c1p2
dmopc22c2p1,DMOPC,solutions/DMOPC/dmopc22c2p1.java,5091566,2022-12-05T03:20:02+00:00,JAVA,AC,1.655768536,65840.0,https://dmoj.ca/problem/dmopc22c2p1
dmopc22c3p1,DMOPC,solutions/DMOPC/dmopc22c3p1.cpp,5209412,2023-01-12T12:32:34+00:00,CPP14,AC,0.129015109,3432.0,https://dmoj.ca/problem/dmopc22c3p1
dmopc22c3p2,DMOPC,solutions/DMOPC/dmopc22c3p2.java,5190628,2023-01-06T14:39:44+00:00,JAVA,AC,23.515868284,182616.0,https://dmoj.ca/problem/dmopc22c3p2
dmopc23c1p1,DMOPC,solutions/DMOPC/dmopc23c1p1.cpp,6031890,2023-12-27T21:43:00+00:00,CPP14,AC,2.570821312,11460.0,https://dmoj.ca/problem/dmopc23c1p1
dmopc23c1p2,DMOPC,solutions/DMOPC/dmopc23c1p2.cpp,6005353,2023-12-16T15:33:08+00:00,CPP14,AC,1.51177324,3484.0,https://dmoj.ca/problem/dmopc23c1p2
dmpg15s5,DMPG,solutions/DMPG/dmpg15s5.cpp,5422886,2023-03-20T23:07:05+00:00,CPP14,AC,1.294598263,198760.0,https://dmoj.ca/problem/dmpg15s5
dmpg16s2,DMPG,solutions/DMPG/dmpg16s2.cpp,5539195,2023-05-13T18:36:40+00:00,CPP14,AC,0.076734379,3340.0,https://dmoj.ca/problem/dmpg16s2
dmpg16s5,DMPG,solutions/DMPG/dmpg16s5.cpp,4782885,2022-08-19T22:02:36+00:00,CPP14,AC,0.456498823,5240.0,https://dmoj.ca/problem/dmpg16s5
dmpg17b4,DMPG,solutions/DMPG/dmpg17b4.txt,5539168,2023-05-13T18:16:41+00:00,TEXT,AC,0.003611889,1724.0,https://dmoj.ca/problem/dmpg17b4
dmpg17b6,DMPG,solutions/DMPG/dmpg17b6.cpp,5539136,2023-05-13T18:02:02+00:00,CPP14,AC,0.214451051,3484.0,https://dmoj.ca/problem/dmpg17b6
dmpg17s2,DMPG,solutions/DMPG/dmpg17s2.java,5094133,2022-12-06T04:24:06+00:00,JAVA,AC,11.533467451,75528.0,https://dmoj.ca/problem/dmpg17s2
dmpg17s5,DMPG,solutions/DMPG/dmpg17s5.cpp,5540559,2023-05-14T12:45:31+00:00,CPP14,AC,0.139617536,3400.0,https://dmoj.ca/problem/dmpg17s5
dmpg18b5,DMPG,solutions/DMPG/dmpg18b5.cpp,5412825,2023-03-16T16:02:50+00:00,CPP14,AC,0.289199549,5304.0,https://dmoj.ca/problem/dmpg18b5
dmpg18s2,DMPG,solutions/DMPG/dmpg18s2.cpp,5478147,2023-04-16T23:37:24+00:00,CPP14,AC,0.250585719,4244.0,https://dmoj.ca/problem/dmpg18s2
dp1p1,Other,solutions/Other/dp1p1.cpp,5296039,2023-02-07T12:24:53+00:00,CPP14,AC,0.021822196,4472.0,https://dmoj.ca/problem/dp1p1
dp1p2,Other,solutions/Other/dp1p2.cpp,5449728,2023-04-02T17:33:50+00:00,CPP14,AC,0.025358491,12360.0,https://dmoj.ca/problem/dp1p2
dp1p3,Other,solutions/Other/dp1p3.cpp,5164612,2022-12-29T15:25:09+00:00,CPP14,AC,0.017984849,3488.0,https://dmoj.ca/problem/dp1p3
dp1p4,Other,solutions/Other/dp1p4.cpp,5528904,2023-05-07T16:35:01+00:00,CPP14,AC,0.017721259,4248.0,https://dmoj.ca/problem/dp1p4
dpa,AtCoder_DP,solutions/AtCoder_DP/dpa.cpp,5296038,2023-02-07T12:24:30+00:00,CPP14,AC,0.076142722,4244.0,https://dmoj.ca/problem/dpa
dpb,AtCoder_DP,solutions/AtCoder_DP/dpb.cpp,5060102,2022-11-24T00:17:49+00:00,CPP14,AC,0.225438566,11176.0,https://dmoj.ca/problem/dpb
dpc,AtCoder_DP,solutions/AtCoder_DP/dpc.cpp,5529229,2023-05-07T20:45:35+00:00,CPP14,AC,0.225260999,5716.0,https://dmoj.ca/problem/dpc
dpd,AtCoder_DP,solutions/AtCoder_DP/dpd.cpp,5315138,2023-02-11T19:28:28+00:00,CPP14,AC,0.098951205,4252.0,https://dmoj.ca/problem/dpd
dpe,AtCoder_DP,solutions/AtCoder_DP/dpe.cpp,5358585,2023-02-20T03:15:46+00:00,CPP14,AC,0.190529681,4368.0,https://dmoj.ca/problem/dpe
dpf,AtCoder_DP,solutions/AtCoder_DP/dpf.cpp,5425458,2023-03-22T02:51:20+00:00,CPP14,AC,0.437663956,51936.0,https://dmoj.ca/problem/dpf
dpg,AtCoder_DP,solutions/AtCoder_DP/dpg.cpp,5504087,2023-04-27T14:43:56+00:00,CPP14,AC,0.47825842,11408.0,https://dmoj.ca/problem/dpg
dph,AtCoder_DP,solutions/AtCoder_DP/dph.cpp,5465276,2023-04-10T14:57:03+00:00,CPP14,AC,0.135238275,7556.0,https://dmoj.ca/problem/dph
dpj,AtCoder_DP,solutions/AtCoder_DP/dpj.cpp,5563787,2023-05-28T16:57:00+00:00,CPP14,AC,3.214672313,165964.0,https://dmoj.ca/problem/dpj
dpl,AtCoder_DP,solutions/AtCoder_DP/dpl.cpp,5460568,2023-04-08T12:29:55+00:00,CPP14,AC,0.61734571,80168.0,https://dmoj.ca/problem/dpl
dpm,AtCoder_DP,solutions/AtCoder_DP/dpm.cpp,5564506,2023-05-29T01:02:12+00:00,CPP14,AC,0.433690426,4444.0,https://dmoj.ca/problem/dpm
dpn,AtCoder_DP,solutions/AtCoder_DP/dpn.cpp,5468550,2023-04-12T01:07:52+00:00,CPP14,AC,0.692415954,4732.0,https://dmoj.ca/problem/dpn
dpo,AtCoder_DP,solutions/AtCoder_DP/dpo.cpp,6069444,2024-01-12T03:24:40+00:00,CPP14,AC,1.846575709,11364.0,https://dmoj.ca/problem/dpo
dpp,AtCoder_DP,solutions/AtCoder_DP/dpp.cpp,6078972,2024-01-15T23:50:42+00:00,CPP14,AC,0.570104944,18516.0,https://dmoj.ca/problem/dpp
ds1,Other,solutions/Other/ds1.cpp,5432555,2023-03-25T15:13:15+00:00,CPP14,AC,0.644206497,5780.0,https://dmoj.ca/problem/ds1
ds2,Other,solutions/Other/ds2.cpp,5214110,2023-01-14T02:53:43+00:00,CPP14,AC,0.796432594,4252.0,https://dmoj.ca/problem/ds2
dwite06c5p5,DWITE,solutions/DWITE/dwite06c5p5.c,5069345,2022-11-27T02:15:32+00:00,C,AC,0.023531595,5456.0,https://dmoj.ca/problem/dwite06c5p5
dwite08c3p4,DWITE,solutions/DWITE/dwite08c3p4.cpp,5405595,2023-03-12T16:19:09+00:00,CPP14,AC,0.003436997,3460.0,https://dmoj.ca/problem/dwite08c3p4
dwite09c1p5,DWITE,solutions/DWITE/dwite09c1p5.java,4939869,2022-10-15T15:03:48+00:00,JAVA,AC,0.103458438,64984.0,https://dmoj.ca/problem/dwite09c1p5
dwite09c3p5,DWITE,solutions/DWITE/dwite09c3p5.cpp,6165055,2024-02-09T01:33:26+00:00,CPP14,AC,0.003480165,3468.0,https://dmoj.ca/problem/dwite09c3p5
dwite09c6p4,DWITE,solutions/DWITE/dwite09c6p4.cpp,6045263,2024-01-02T19:18:15+00:00,CPP14,AC,0.003393758,3444.0,https://dmoj.ca/problem/dwite09c6p4
dwite09c7p2,DWITE,solutions/DWITE/dwite09c7p2.cpp,5390816,2023-03-05T18:20:09+00:00,CPP14,AC,0.004007982,3588.0,https://dmoj.ca/problem/dwite09c7p2
dwite09c7p5,DWITE,solutions/DWITE/dwite09c7p5.cpp,6042608,2024-01-01T15:49:19+00:00,CPP14,AC,0.003554628,3372.0,https://dmoj.ca/problem/dwite09c7p5
dwite10c3p2,DWITE,solutions/DWITE/dwite10c3p2.cpp,5406750,2023-03-13T02:25:49+00:00,CPP14,AC,0.003882799,3480.0,https://dmoj.ca/problem/dwite10c3p2
dwite10c5p5,DWITE,solutions/DWITE/dwite10c5p5.cpp,5394700,2023-03-07T14:22:36+00:00,CPP14,AC,0.003708948,3436.0,https://dmoj.ca/problem/dwite10c5p5
dwite11c4p2,DWITE,solutions/DWITE/dwite11c4p2.java,4781860,2022-08-19T13:49:58+00:00,JAVA8,AC,0.197328407,46120.0,https://dmoj.ca/problem/dwite11c4p2
dwite11c5p3,DWITE,solutions/DWITE/dwite11c5p3.cpp,6040994,2023-12-31T20:17:27+00:00,CPP14,AC,0.003629422,3432.0,https://dmoj.ca/problem/dwite11c5p3
dwite11c5p4,DWITE,solutions/DWITE/dwite11c5p4.cpp,5394733,2023-03-07T14:51:12+00:00,CPP14,AC,0.003778083,3464.0,https://dmoj.ca/problem/dwite11c5p4
ecoo14r1p3,ECOO,solutions/ECOO/ecoo14r1p3.cpp,5390751,2023-03-05T17:41:57+00:00,CPP14,AC,0.011051452,3492.0,https://dmoj.ca/problem/ecoo14r1p3
ecoo15r2p3,ECOO,solutions/ECOO/ecoo15r2p3.c,5464584,2023-04-10T02:30:01+00:00,C,AC,0.005556168,1540.0,https://dmoj.ca/problem/ecoo15r2p3
ecoo17r1p3,ECOO,solutions/ECOO/ecoo17r1p3.cpp,5407232,2023-03-13T14:23:39+00:00,CPP14,AC,1.135633319,3496.0,https://dmoj.ca/problem/ecoo17r1p3
ecoo17r1p4,ECOO,solutions/ECOO/ecoo17r1p4.cpp,5409299,2023-03-14T19:51:45+00:00,CPP14,AC,1.603148257,3608.0,https://dmoj.ca/problem/ecoo17r1p4
ecoo19r1p3,ECOO,solutions/ECOO/ecoo19r1p3.cpp,5431249,2023-03-24T21:01:23+00:00,CPP14,AC,0.006885324,3408.0,https://dmoj.ca/problem/ecoo19r1p3
ecoo19r3p1,ECOO,solutions/ECOO/ecoo19r3p1.cpp,5738261,2023-08-28T16:11:58+00:00,CPP14,AC,6.644055397,49500.0,https://dmoj.ca/problem/ecoo19r3p1
ecoo20p4,ECOO,solutions/ECOO/ecoo20p4.py,6082849,2024-01-17T18:30:45+00:00,PY3,AC,1.242673153,56136.0,https://dmoj.ca/problem/ecoo20p4
ectf20p1,Other,solutions/Other/ectf20p1.cpp,5187327,2023-01-05T12:02:12+00:00,CPP14,AC,0.003456853,3460.0,https://dmoj.ca/problem/ectf20p1
ectf20p11,Other,solutions/Other/ectf20p11.txt,5496519,2023-04-23T02:59:02+00:00,TEXT,AC,0.0037055,1660.0,https://dmoj.ca/problem/ectf20p11
ectf20p12,Other,solutions/Other/ectf20p12.cpp,5493756,2023-04-21T21:43:30+00:00,CPP14,AC,0.00339494,3244.0,https://dmoj.ca/problem/ectf20p12
ectf20p8,Other,solutions/Other/ectf20p8.txt,5495076,2023-04-22T15:37:18+00:00,TEXT,AC,0.003887322,1704.0,https://dmoj.ca/problem/ectf20p8
examprep,Other,solutions/Other/examprep.cpp,5414635,2023-03-17T17:29:09+00:00,CPP14,AC,28.302095211,19064.0,https://dmoj.ca/problem/examprep
factorial,Other,solutions/Other/factorial.cpp,4817469,2022-09-05T21:05:47+00:00,CPP14,AC,0.008310581,3524.0,https://dmoj.ca/problem/factorial
factorialcalculator,Other,solutions/Other/factorialcalculator.cpp,5552268,2023-05-20T23:39:04+00:00,CPP14,AC,0.30408523,3912.0,https://dmoj.ca/problem/factorialcalculator
fhc15c1p1,Other,solutions/Other/fhc15c1p1.cpp,4859841,2022-09-21T11:16:10+00:00,CPP14,AC,2.851175232,654016.0,https://dmoj.ca/problem/fhc15c1p1
fibonacci,Other,solutions/Other/fibonacci.c,4847756,2022-09-17T13:22:11+00:00,C,AC,0.027030023,1492.0,https://dmoj.ca/problem/fibonacci
firebend,Other,solutions/Other/firebend.cpp,5090192,2022-12-04T18:50:37+00:00,CPP14,AC,0.060040312,3448.0,https://dmoj.ca/problem/firebend
fts,Other,solutions/Other/fts.cpp,6041380,2023-12-31T22:34:47+00:00,CPP14,AC,0.392024256,8404.0,https://dmoj.ca/problem/fts
gcj21qra,Other,solutions/Other/gcj21qra.cpp,5454672,2023-04-05T13:19:06+00:00,CPP14,AC,0.008174838,3480.0,https://dmoj.ca/problem/gcj21qra
geometry1,Other,solutions/Other/geometry1.cpp,6055385,2024-01-06T16:07:47+00:00,CPP14,AC,0.013942118,3744.0,https://dmoj.ca/problem/geometry1
gfsscc21p1,Other,solutions/Other/gfsscc21p1.cpp,5096651,2022-12-07T02:57:33+00:00,CPP14,AC,0.068128923,3472.0,https://dmoj.ca/problem/gfsscc21p1
gfssoc17j2,Other,solutions/Other/gfssoc17j2.cpp,5404637,2023-03-11T23:25:09+00:00,CPP14,AC,0.037320542,3560.0,https://dmoj.ca/problem/gfssoc17j2
gfssoc2j3,Other,solutions/Other/gfssoc2j3.cpp,5431352,2023-03-24T22:26:35+00:00,CPP14,AC,0.032964961,3432.0,https://dmoj.ca/problem/gfssoc2j3
gfssoc2s4,Other,solutions/Other/gfssoc2s4.cpp,5453176,2023-04-04T11:43:10+00:00,CPP20,AC,1.874966539,66348.0,https://dmoj.ca/problem/gfssoc2s4
gfssoc3s3,Other,solutions/Other/gfssoc3s3.cpp,5418608,2023-03-19T18:09:58+00:00,CPP14,AC,0.033819908,3820.0,https://dmoj.ca/problem/gfssoc3s3
globexcup18j2,Other,solutions/Other/globexcup18j2.cpp,6437674,2024-06-11T16:19:27+00:00,CPP14,AC,0.27463411,4664.0,https://dmoj.ca/problem/globexcup18j2
globexcup18j4,Other,solutions/Other/globexcup18j4.cpp,5722585,2023-08-20T14:08:07+00:00,CPP14,AC,0.281843815,3460.0,https://dmoj.ca/problem/globexcup18j4
globexcup18s0,Other,solutions/Other/globexcup18s0.cpp,5456529,2023-04-06T13:09:24+00:00,CPP14,AC,0.454831433,4204.0,https://dmoj.ca/problem/globexcup18s0
globexcup18s1,Other,solutions/Other/globexcup18s1.cpp,6041401,2023-12-31T22:47:20+00:00,CPP14,AC,0.771024378,7264.0,https://dmoj.ca/problem/globexcup18s1
goodset,Other,solutions/Other/goodset.cpp,5446250,2023-04-01T15:39:10+00:00,CPP14,AC,0.141387914,11316.0,https://dmoj.ca/problem/goodset
graph2p2,Other,solutions/Other/graph2p2.java,4960175,2022-10-22T14:36:24+00:00,JAVA8,AC,1.1017827900000001,55216.0,https://dmoj.ca/problem/graph2p2
graph3p1,Other,solutions/Other/graph3p1.java,4920471,2022-10-09T12:27:53+00:00,JAVA8,AC,1.048999431,57552.0,https://dmoj.ca/problem/graph3p1
hailstone,Other,solutions/Other/hailstone.cpp,5312698,2023-02-11T04:52:57+00:00,CPP14,AC,0.183204357,3468.0,https://dmoj.ca/problem/hailstone
hardquestion,Other,solutions/Other/hardquestion.cpp,6437652,2024-06-11T16:03:51+00:00,CPP14,AC,0.017178729,3952.0,https://dmoj.ca/problem/hardquestion
hci16helloworldex,Other,solutions/Other/hci16helloworldex.cpp,5386330,2023-03-03T13:18:58+00:00,CPP14,AC,0.002758835,1256.0,https://dmoj.ca/problem/hci16helloworldex
hci16oversleep,Other,solutions/Other/hci16oversleep.java,4899849,2022-10-03T11:32:21+00:00,JAVA,AC,1.238588995,62464.0,https://dmoj.ca/problem/hci16oversleep
hci16xorpow,Other,solutions/Other/hci16xorpow.cpp,5497899,2023-04-23T21:41:51+00:00,CPP14,AC,0.413358805,22756.0,https://dmoj.ca/problem/hci16xorpow
helloworld,Other,solutions/Other/helloworld.cpp,4888925,2022-09-30T16:14:47+00:00,CPP14,AC,0.003449218,3508.0,https://dmoj.ca/problem/helloworld
hhpc1p4,Other,solutions/Other/hhpc1p4.cpp,6150134,2024-02-05T23:35:01+00:00,CPP14,AC,0.383714153,3540.0,https://dmoj.ca/problem/hhpc1p4
hkccc08j1,Other,solutions/Other/hkccc08j1.cpp,5367439,2023-02-23T13:36:58+00:00,CPP14,AC,0.049778583,3480.0,https://dmoj.ca/problem/hkccc08j1
hkccc15j1,Other,solutions/Other/hkccc15j1.cpp,5096686,2022-12-07T03:09:13+00:00,CPP14,AC,0.032916956,3480.0,https://dmoj.ca/problem/hkccc15j1
ics4p1,Other,solutions/Other/ics4p1.cpp,4795732,2022-08-24T22:17:40+00:00,CPP14,AC,0.010134881,3496.0,https://dmoj.ca/problem/ics4p1
inaho5,Other,solutions/Other/inaho5.cpp,5722123,2023-08-20T02:58:56+00:00,CPP14,AC,0.102526404,3668.0,https://dmoj.ca/problem/inaho5
inaho6,Other,solutions/Other/inaho6.cpp,5494242,2023-04-22T01:34:53+00:00,CPP14,AC,0.132296411,3960.0,https://dmoj.ca/problem/inaho6
infinity,Other,solutions/Other/infinity.cpp,6055400,2024-01-06T16:14:36+00:00,CPP14,AC,0.013726503,3652.0,https://dmoj.ca/problem/infinity
ioi00p1,IOI,solutions/IOI/ioi00p1.cpp,5465244,2023-04-10T14:41:41+00:00,CPP14,AC,0.143650195,3460.0,https://dmoj.ca/problem/ioi00p1
ioi04p6,IOI,solutions/IOI/ioi04p6.cpp,4810622,2022-09-02T02:52:24+00:00,CPP14,AC,0.978581333,7480.0,https://dmoj.ca/problem/ioi04p6
ioi05p3,IOI,solutions/IOI/ioi05p3.cpp,5535316,2023-05-11T18:17:50+00:00,CPP14,AC,2.678442296,3452.0,https://dmoj.ca/problem/ioi05p3
ioi06p1,IOI,solutions/IOI/ioi06p1.cpp,5540964,2023-05-14T17:41:03+00:00,CPP14,AC,0.255407921,6840.0,https://dmoj.ca/problem/ioi06p1
ioi09p5,IOI,solutions/IOI/ioi09p5.cpp,5544311,2023-05-16T21:19:06+00:00,CPP14,AC,0.07266281,3428.0,https://dmoj.ca/problem/ioi09p5
ioi11p3,IOI,solutions/IOI/ioi11p3.cpp,6170200,2024-02-10T16:10:35+00:00,CPP14,AC,0.461852475,6416.0,https://dmoj.ca/problem/ioi11p3
ioi11p3io,IOI,solutions/IOI/ioi11p3io.cpp,6170210,2024-02-10T16:17:27+00:00,CPP14,AC,0.398378842,4356.0,https://dmoj.ca/problem/ioi11p3io
ioi14p3,IOI,solutions/IOI/ioi14p3.cpp,5570026,2023-06-02T01:51:46+00:00,CPP14,AC,1.623923303,10188.0,https://dmoj.ca/problem/ioi14p3
ioi14pp1,IOI,solutions/IOI/ioi14pp1.cpp,5425405,2023-03-22T02:07:02+00:00,CPP14,AC,0.524087915,11276.0,https://dmoj.ca/problem/ioi14pp1
ioi14pp2,IOI,solutions/IOI/ioi14pp2.cpp,5536478,2023-05-11T23:54:50+00:00,CPP14,AC,0.342254499,5328.0,https://dmoj.ca/problem/ioi14pp2
ioi16p1,IOI,solutions/IOI/ioi16p1.cpp,6169909,2024-02-10T14:40:45+00:00,CPP14,AC,2.120105836,7232.0,https://dmoj.ca/problem/ioi16p1
ioi16p1io,IOI,solutions/IOI/ioi16p1io.cpp,6169944,2024-02-10T14:56:12+00:00,CPP14,AC,0.961900554,9180.0,https://dmoj.ca/problem/ioi16p1io
ioi94p1,IOI,solutions/IOI/ioi94p1.cpp,5423279,2023-03-21T01:38:53+00:00,CPP14,AC,0.021406684,3444.0,https://dmoj.ca/problem/ioi94p1
ioi96p1,IOI,solutions/IOI/ioi96p1.cpp,5407293,2023-03-13T15:12:11+00:00,CPP14,AC,0.054131913,3544.0,https://dmoj.ca/problem/ioi96p1
joshua,Other,solutions/Other/joshua.py,5471339,2023-04-13T13:06:49+00:00,PYPY3,AC,0.54540742,56840.0,https://dmoj.ca/problem/joshua
knapsack,Other,solutions/Other/knapsack.cpp,5429511,2023-03-23T21:57:13+00:00,CPP14,AC,0.292068155,3436.0,https://dmoj.ca/problem/knapsack
largeperm,Other,solutions/Other/largeperm.cpp,5480522,2023-04-18T00:01:58+00:00,CPP14,AC,0.064447186,4036.0,https://dmoj.ca/problem/largeperm
lcs,Other,solutions/Other/lcs.cpp,5030247,2022-11-13T19:19:02+00:00,CPP14,AC,0.22326754,7328.0,https://dmoj.ca/problem/lcs
lgc1p1,Other,solutions/Other/lgc1p1.c,5058410,2022-11-23T13:18:03+00:00,C,AC,0.069006868,1484.0,https://dmoj.ca/problem/lgc1p1
lgc1p2,Other,solutions/Other/lgc1p2.py,5045723,2022-11-19T15:35:39+00:00,PY3,AC,0.482816661,9080.0,https://dmoj.ca/problem/lgc1p2
lgc1p3,Other,solutions/Other/lgc1p3.py,5384987,2023-03-02T18:46:44+00:00,PY3,AC,0.535020366,10344.0,https://dmoj.ca/problem/lgc1p3
lgc1p5,Other,solutions/Other/lgc1p5.cpp,5049017,2022-11-20T03:59:46+00:00,CPP14,AC,0.003309839,3384.0,https://dmoj.ca/problem/lgc1p5
lgc1p7,Other,solutions/Other/lgc1p7.py,5385586,2023-03-03T01:34:47+00:00,PY3,AC,0.60177379,10504.0,https://dmoj.ca/problem/lgc1p7
lis,Other,solutions/Other/lis.cpp,4859489,2022-09-21T03:20:41+00:00,CPP14,AC,0.487399315,11088.0,https://dmoj.ca/problem/lis
lkp18c1p2,Other,solutions/Other/lkp18c1p2.cpp,5433656,2023-03-26T00:38:53+00:00,CPP14,AC,0.284981761,1636.0,https://dmoj.ca/problem/lkp18c1p2
loveeve,Other,solutions/Other/loveeve.cpp,5729705,2023-08-24T02:05:21+00:00,CPP14,AC,0.85765967,11436.0,https://dmoj.ca/problem/loveeve
macs1p1,Other,solutions/Other/macs1p1.cpp,5395321,2023-03-07T19:19:48+00:00,CPP14,AC,0.189826276,3572.0,https://dmoj.ca/problem/macs1p1
macs1p2,Other,solutions/Other/macs1p2.java,5240350,2023-01-22T19:36:50+00:00,JAVA,AC,4.139999231,55496.0,https://dmoj.ca/problem/macs1p2
magicseq,Other,solutions/Other/magicseq.c,4848080,2022-09-17T16:26:15+00:00,C,AC,0.062525236,1492.0,https://dmoj.ca/problem/magicseq
